display_ref,candidate_display_ref,hypothesis_id,candidate_id,group_id,parent_scope,path,timeframe,family,direction,state,report_status,requirement_id,parent_family_hypothesis_id,p004_status,p005_status,p005_reason,snapshot_content_sha256,unresolved_reasons
H0174,C0091,nvda-post-p005:1d:child-families:child:22:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,b4a0739d8253e89ac02bcc6b36edc8a6d3a098e5902a6dbf91e48a3c345e97f0,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0175,C0091,nvda-post-p005:1d:child-families:child:22:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,b4a0739d8253e89ac02bcc6b36edc8a6d3a098e5902a6dbf91e48a3c345e97f0,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0176,C0092,nvda-post-p005:1d:child-families:child:22:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,432bcb5d807d5b4d73529fb6142ab8630001e5d086b21fdbdf84d87e3cd5158c,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0177,C0092,nvda-post-p005:1d:child-families:child:22:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,432bcb5d807d5b4d73529fb6142ab8630001e5d086b21fdbdf84d87e3cd5158c,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0178,C0093,nvda-post-p005:1d:child-families:child:22:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:TRIANGLE,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,c8a21ac79a23079c8845405dc0accd4f7043d012b3a8b3b594d2c2f980e258d3,1d,child,1h,TRIANGLE,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0179,C0094,nvda-post-p005:1d:child-families:child:23:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,c59ff1d0c2070a15ae7e100f861a3797f288764998ac895789ca8be24535dd1d,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0180,C0094,nvda-post-p005:1d:child-families:child:23:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,c59ff1d0c2070a15ae7e100f861a3797f288764998ac895789ca8be24535dd1d,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0181,C0095,nvda-post-p005:1d:child-families:child:23:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,adf554ba8538810d84704ee9e3478b3934de76f26c67c117c1752794d7474f11,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0182,C0095,nvda-post-p005:1d:child-families:child:23:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,adf554ba8538810d84704ee9e3478b3934de76f26c67c117c1752794d7474f11,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0183,C0096,nvda-post-p005:1d:child-families:child:23:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,a31acede460769cb5b3bf49aa0d9eb54bbe5b1af4e2c2ffef06a927c0bfd1ae2,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0184,C0096,nvda-post-p005:1d:child-families:child:23:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,a31acede460769cb5b3bf49aa0d9eb54bbe5b1af4e2c2ffef06a927c0bfd1ae2,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0185,C0097,nvda-post-p005:1d:child-families:child:23:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:TRIANGLE,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,8471c5da5cd9261fc8edccedb02bd48d6a6ef95c0bddce8026c71fefe7966df1,1d,child,1h,TRIANGLE,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:5,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0186,C0098,nvda-post-p005:1d:child-partial:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:1:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:NORMAL_IMPULSE,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:1:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,f6d03f45f82db9f14dc460abd2fafc4002b5426675cb69a7fcc1ecd106b5c404,1d,child,1h,NORMAL_IMPULSE_PARTIAL,UP,P004_SATISFIED_WITH_UNRESOLVED_METHODOLOGY_DEPENDENCIES,PARTIAL_REVIEW_UNRESOLVED_FAMILY,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:1,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG,RULE_SATISFIED,UNRESOLVED,ZERO_OR_OPPOSING_ROLE_MOVEMENT,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,"[""P005_UNRESOLVED_METHODOLOGY_DEPENDENCY"", ""P006_UNRESOLVED_METHODOLOGY_DEPENDENCY_CONFLICT"", ""COMPLETE_FAMILY_VALIDATION_UNAVAILABLE""]"
H0187,C0099,nvda-post-p005:1d:child-partial:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:3:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:NORMAL_IMPULSE,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:3:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,2cbfa3536351d7cda0dfea78f6fe9d3bca8e656f5c6e0c67af7e328b72e0d4f9,1d,child,1h,NORMAL_IMPULSE_PARTIAL,UP,P004_SATISFIED_WITH_UNRESOLVED_METHODOLOGY_DEPENDENCIES,PARTIAL_REVIEW_UNRESOLVED_FAMILY,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG:child:3,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:SINGLE_ZIGZAG,RULE_SATISFIED,UNRESOLVED,DEVELOPING_REQUIRED_ENDPOINT,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,"[""P005_UNRESOLVED_METHODOLOGY_DEPENDENCY"", ""P006_UNRESOLVED_METHODOLOGY_DEPENDENCY_CONFLICT"", ""COMPLETE_FAMILY_VALIDATION_UNAVAILABLE""]"
H0188,C0100,nvda-post-p005:1d:child-partial:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:FLAT:child:3:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:NORMAL_IMPULSE,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:FLAT:child:3:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,2cbfa3536351d7cda0dfea78f6fe9d3bca8e656f5c6e0c67af7e328b72e0d4f9,1d,child,1h,NORMAL_IMPULSE_PARTIAL,UP,P004_SATISFIED_WITH_UNRESOLVED_METHODOLOGY_DEPENDENCIES,PARTIAL_REVIEW_UNRESOLVED_FAMILY,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:FLAT:child:3,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808:evaluate-as:FLAT,RULE_SATISFIED,UNRESOLVED,DEVELOPING_REQUIRED_ENDPOINT,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,"[""P005_UNRESOLVED_METHODOLOGY_DEPENDENCY"", ""P006_UNRESOLVED_METHODOLOGY_DEPENDENCY_CONFLICT"", ""COMPLETE_FAMILY_VALIDATION_UNAVAILABLE""]"
H0189,C0101,nvda-post-p005:1d:child-partial:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:SINGLE_ZIGZAG:child:1:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:NORMAL_IMPULSE,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:SINGLE_ZIGZAG:child:1:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,dabf6646ed71a1272e0973f5fec02196f64294baa44b6e40e71d6a178375160e,1d,child,1h,NORMAL_IMPULSE_PARTIAL,DOWN,P004_SATISFIED_WITH_UNRESOLVED_METHODOLOGY_DEPENDENCIES,PARTIAL_REVIEW_UNRESOLVED_FAMILY,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:SINGLE_ZIGZAG:child:1,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:SINGLE_ZIGZAG,RULE_SATISFIED,UNRESOLVED,ZERO_OR_OPPOSING_ROLE_MOVEMENT,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,"[""P005_UNRESOLVED_METHODOLOGY_DEPENDENCY"", ""P006_UNRESOLVED_METHODOLOGY_DEPENDENCY_CONFLICT"", ""COMPLETE_FAMILY_VALIDATION_UNAVAILABLE""]"
H0190,C0102,nvda-post-p005:1d:child-partial:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:SINGLE_ZIGZAG:child:3:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:NORMAL_IMPULSE,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:SINGLE_ZIGZAG:child:3:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,c8a21ac79a23079c8845405dc0accd4f7043d012b3a8b3b594d2c2f980e258d3,1d,child,1h,NORMAL_IMPULSE_PARTIAL,DOWN,P004_SATISFIED_WITH_UNRESOLVED_METHODOLOGY_DEPENDENCIES,PARTIAL_REVIEW_UNRESOLVED_FAMILY,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:SINGLE_ZIGZAG:child:3,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:SINGLE_ZIGZAG,RULE_SATISFIED,UNRESOLVED,DEVELOPING_REQUIRED_ENDPOINT,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,"[""P005_UNRESOLVED_METHODOLOGY_DEPENDENCY"", ""P006_UNRESOLVED_METHODOLOGY_DEPENDENCY_CONFLICT"", ""COMPLETE_FAMILY_VALIDATION_UNAVAILABLE""]"
H0191,C0103,nvda-post-p005:1d:child-partial:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT:child:3:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:NORMAL_IMPULSE,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT:child:3:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,c8a21ac79a23079c8845405dc0accd4f7043d012b3a8b3b594d2c2f980e258d3,1d,child,1h,NORMAL_IMPULSE_PARTIAL,DOWN,P004_SATISFIED_WITH_UNRESOLVED_METHODOLOGY_DEPENDENCIES,PARTIAL_REVIEW_UNRESOLVED_FAMILY,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT:child:3,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:THREE_SEGMENT_HYPOTHESIS:1806-1807-1808-1809:evaluate-as:FLAT,RULE_SATISFIED,UNRESOLVED,DEVELOPING_REQUIRED_ENDPOINT,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,"[""P005_UNRESOLVED_METHODOLOGY_DEPENDENCY"", ""P006_UNRESOLVED_METHODOLOGY_DEPENDENCY_CONFLICT"", ""COMPLETE_FAMILY_VALIDATION_UNAVAILABLE""]"
